,Date,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal)
71521,8 Feb 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3780.0,3500.0
71546,8 Feb 18,Indore,Mhow,Soyabean,Other,FAQ,3040.0,3686.0,3365.0
71567,8 Feb 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2200.0,3678.0,3519.0
71750,9 Feb 18,Indore,Gautampura,Soyabean,Other,FAQ,1782.0,3626.0,3500.0
71756,9 Feb 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3695.0,3500.0
71777,9 Feb 18,Indore,Mhow,Soyabean,Other,FAQ,3081.0,3821.0,3450.0
71797,9 Feb 18,Indore,Sanwer,Soyabean,Yellow,FAQ,1571.0,1680.0,1571.0
71938,10 Feb 18,Indore,Gautampura,Soyabean,Other,FAQ,3000.0,4012.0,3800.0
71940,10 Feb 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3740.0,3500.0
72155,12 Feb 18,Indore,Gautampura,Soyabean,Other,FAQ,3300.0,4220.0,3800.0
72184,12 Feb 18,Indore,Mhow,Soyabean,Other,FAQ,3105.0,3890.0,3495.0
72207,12 Feb 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3500.0,3801.0,3732.0
72370,13 Feb 18,Indore,Gautampura,Soyabean,Other,FAQ,3695.0,4053.0,3700.0
72421,13 Feb 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3665.0,3781.0,3781.0
72491,14 Feb 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3810.0,3600.0
72496,14 Feb 18,Indore,Mhow,Soyabean,Other,FAQ,2981.0,3795.0,3390.0
72627,15 Feb 18,Indore,Gautampura,Soyabean,Other,FAQ,3695.0,4053.0,3800.0
72802,16 Feb 18,Indore,Gautampura,Soyabean,Other,FAQ,3350.0,4220.0,3600.0
72809,16 Feb 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3765.0,3500.0
72837,16 Feb 18,Indore,Mhow,Soyabean,Other,FAQ,3061.0,3800.0,3430.0
73048,17 Feb 18,Indore,Gautampura,Soyabean,Other,FAQ,3939.0,4225.0,4000.0
73053,17 Feb 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3830.0,3600.0
73082,17 Feb 18,Indore,Mhow,Soyabean,Other,FAQ,3070.0,3749.0,3410.0
73281,19 Feb 18,Indore,Gautampura,Soyabean,Other,FAQ,3506.0,3600.0,3506.0
73288,19 Feb 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3860.0,3600.0
73316,19 Feb 18,Indore,Mhow,Soyabean,Other,FAQ,3150.0,3769.0,3460.0
73461,20 Feb 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3725.0,3500.0
73490,20 Feb 18,Indore,Mhow,Soyabean,Other,FAQ,3041.0,3800.0,3420.0
73513,20 Feb 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3311.0,4000.0,3700.0
73696,21 Feb 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3780.0,3500.0
73726,21 Feb 18,Indore,Mhow,Soyabean,Other,FAQ,3190.0,3796.0,3495.0
73927,22 Feb 18,Indore,Gautampura,Soyabean,Other,FAQ,3625.0,3625.0,3625.0
73934,22 Feb 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3770.0,3600.0
73959,22 Feb 18,Indore,Mhow,Soyabean,Other,FAQ,3051.0,3951.0,3500.0
73986,22 Feb 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2441.0,3801.0,3664.0
74159,23 Feb 18,Indore,Gautampura,Soyabean,Other,FAQ,3400.0,3400.0,3400.0
74165,23 Feb 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3770.0,3600.0
74191,23 Feb 18,Indore,Mhow,Soyabean,Other,FAQ,3000.0,3760.0,3380.0
74214,23 Feb 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2850.0,3721.0,3643.0
74371,24 Feb 18,Indore,Gautampura,Soyabean,Other,FAQ,3400.0,3525.0,3500.0
74374,24 Feb 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3700.0,3500.0
74557,26 Feb 18,Indore,Gautampura,Soyabean,Other,FAQ,2101.0,4030.0,3600.0
74565,26 Feb 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3710.0,3600.0
74585,26 Feb 18,Indore,Mhow,Soyabean,Other,FAQ,3090.0,3716.0,3405.0
74605,26 Feb 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2600.0,3667.0,3511.0
74781,27 Feb 18,Indore,Gautampura,Soyabean,Other,FAQ,3386.0,3980.0,3600.0
74787,27 Feb 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3820.0,3600.0
74815,27 Feb 18,Indore,Mhow,Soyabean,Other,FAQ,3190.0,3784.0,3485.0
74839,27 Feb 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2400.0,3701.0,3600.0
75009,28 Feb 18,Indore,Gautampura,Soyabean,Other,FAQ,3536.0,4011.0,3600.0
75015,28 Feb 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3750.0,3600.0
75038,28 Feb 18,Indore,Mhow,Soyabean,Other,FAQ,2900.0,3900.0,3400.0
75060,28 Feb 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2551.0,3731.0,3608.0
75211,1 Mar 18,Indore,Gautampura,Soyabean,Other,FAQ,3722.0,4057.0,3800.0
75217,1 Mar 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3795.0,3600.0
75234,1 Mar 18,Indore,Mhow,Soyabean,Other,FAQ,3131.0,3741.0,3435.0
75251,1 Mar 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3532.0,3712.0,3632.0
75346,3 Mar 18,Indore,Gautampura,Soyabean,Other,FAQ,3590.0,4100.0,4000.0
75348,3 Mar 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3770.0,3600.0
75359,3 Mar 18,Indore,Mhow,Soyabean,Other,FAQ,3000.0,3831.0,3415.0
75371,3 Mar 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2900.0,3793.0,3643.0
75512,5 Mar 18,Indore,Gautampura,Soyabean,Other,FAQ,3700.0,4185.0,3900.0
75519,5 Mar 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3825.0,3600.0
75537,5 Mar 18,Indore,Mhow,Soyabean,Other,FAQ,3140.0,3783.0,3460.0
75555,5 Mar 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3000.0,3787.0,3605.0
75845,7 Mar 18,Indore,Gautampura,Soyabean,Other,FAQ,3735.0,3915.0,3800.0
75854,7 Mar 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3770.0,3600.0
75879,7 Mar 18,Indore,Mhow,Soyabean,Other,FAQ,3013.0,3771.0,3390.0
75904,7 Mar 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2500.0,3730.0,3604.0
76081,8 Mar 18,Indore,Gautampura,Soyabean,Other,FAQ,3450.0,4102.0,3800.0
76089,8 Mar 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3735.0,3600.0
76114,8 Mar 18,Indore,Mhow,Soyabean,Other,FAQ,3046.0,3710.0,3380.0
76134,8 Mar 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3251.0,3671.0,3548.0
76299,9 Mar 18,Indore,Gautampura,Soyabean,Other,FAQ,3470.0,4125.0,4000.0
76306,9 Mar 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3730.0,3600.0
76332,9 Mar 18,Indore,Mhow,Soyabean,Other,FAQ,3035.0,3736.0,3385.0
76354,9 Mar 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3400.0,3701.0,3600.0
76489,10 Mar 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3800.0,3600.0
76677,12 Mar 18,Indore,Gautampura,Soyabean,Other,FAQ,3100.0,3618.0,3500.0
76703,12 Mar 18,Indore,Mhow,Soyabean,Other,FAQ,3000.0,3700.0,3350.0
76726,12 Mar 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3100.0,3524.0,3402.0
76891,13 Mar 18,Indore,Gautampura,Soyabean,Other,FAQ,3520.0,3626.0,3600.0
76919,13 Mar 18,Indore,Mhow,Soyabean,Other,FAQ,3111.0,3606.0,3360.0
76939,13 Mar 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2900.0,3621.0,3521.0
77086,14 Mar 18,Indore,Gautampura,Soyabean,Other,FAQ,3350.0,3567.0,3500.0
77093,14 Mar 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3780.0,3600.0
77114,14 Mar 18,Indore,Mhow,Soyabean,Other,FAQ,3040.0,3689.0,3365.0
77138,14 Mar 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3200.0,3722.0,3628.0
77296,15 Mar 18,Indore,Gautampura,Soyabean,Other,FAQ,3345.0,3632.0,3500.0
77303,15 Mar 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3660.0,3500.0
77325,15 Mar 18,Indore,Mhow,Soyabean,Other,FAQ,3090.0,3738.0,3415.0
77343,15 Mar 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3301.0,3735.0,3642.0
77503,16 Mar 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3670.0,3500.0
77529,16 Mar 18,Indore,Mhow,Soyabean,Other,FAQ,3026.0,3937.0,3485.0
77552,16 Mar 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3535.0,3716.0,3600.0
77838,19 Mar 18,Indore,Indore,Soyabean,Yellow,FAQ,3300.0,3690.0,3550.0
77843,19 Mar 18,Indore,Mhow,Soyabean,Other,FAQ,2926.0,3711.0,3320.0
77977,20 Mar 18,Indore,Gautampura,Soyabean,Other,FAQ,3501.0,3501.0,3501.0
77983,20 Mar 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3725.0,3600.0
78002,20 Mar 18,Indore,Mhow,Soyabean,Other,FAQ,2976.0,3684.0,3330.0
78026,20 Mar 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3000.0,3663.0,3511.0
78188,21 Mar 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3795.0,3600.0
78210,21 Mar 18,Indore,Mhow,Soyabean,Other,FAQ,3080.0,3751.0,3415.0
78233,21 Mar 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3341.0,3599.0,3470.0
78389,22 Mar 18,Indore,Gautampura,Soyabean,Other,FAQ,3452.0,3516.0,3500.0
78396,22 Mar 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3700.0,3600.0
78416,22 Mar 18,Indore,Mhow,Soyabean,Other,FAQ,3071.0,3870.0,3470.0
78437,22 Mar 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3401.0,3634.0,3543.0
78594,23 Mar 18,Indore,Gautampura,Soyabean,Other,FAQ,3420.0,3650.0,3500.0
78600,23 Mar 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3810.0,3650.0
78624,23 Mar 18,Indore,Mhow,Soyabean,Other,FAQ,3160.0,3876.0,3520.0
78647,23 Mar 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2851.0,3597.0,3453.0
78793,24 Mar 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3750.0,3600.0
78931,26 Mar 18,Indore,Gautampura,Soyabean,Other,FAQ,3400.0,3600.0,3500.0
78936,26 Mar 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3660.0,3500.0
78953,26 Mar 18,Indore,Mhow,Soyabean,Other,FAQ,3099.0,3678.0,3390.0
78972,26 Mar 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3199.0,3761.0,3625.0
79092,27 Mar 18,Indore,Gautampura,Soyabean,Other,FAQ,3404.0,3595.0,3502.0
79097,27 Mar 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3800.0,3650.0
79115,27 Mar 18,Indore,Mhow,Soyabean,Other,FAQ,3091.0,3800.0,3445.0
79132,27 Mar 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3400.0,3637.0,3561.0
79259,28 Mar 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3800.0,3700.0
79272,28 Mar 18,Indore,Mhow,Soyabean,Other,FAQ,3135.0,3680.0,3410.0
79288,28 Mar 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3572.0,3655.0,3591.0
79436,31 Mar 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3495.0,3495.0,3495.0
79490,2 Apr 18,Indore,Gautampura,Soyabean,Other,FAQ,3500.0,3500.0,3500.0
79492,2 Apr 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3830.0,3700.0
79500,2 Apr 18,Indore,Mhow,Soyabean,Other,FAQ,3141.0,3890.0,3515.0
79506,2 Apr 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3411.0,3800.0,3700.0
79612,3 Apr 18,Indore,Gautampura,Soyabean,Other,FAQ,3401.0,3525.0,3470.0
79620,3 Apr 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3860.0,3600.0
79643,3 Apr 18,Indore,Mhow,Soyabean,Other,FAQ,3150.0,3881.0,3515.0
79664,3 Apr 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3682.0,3811.0,3792.0
79801,4 Apr 18,Indore,Gautampura,Soyabean,Other,FAQ,3400.0,3700.0,3500.0
79807,4 Apr 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3880.0,3700.0
79828,4 Apr 18,Indore,Mhow,Soyabean,Other,FAQ,3070.0,3851.0,3460.0
79845,4 Apr 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3000.0,3771.0,3622.0
79987,5 Apr 18,Indore,Gautampura,Soyabean,Other,FAQ,3403.0,3500.0,3500.0
79994,5 Apr 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3865.0,3600.0
80019,5 Apr 18,Indore,Mhow,Soyabean,Other,FAQ,3040.0,3760.0,3400.0
80038,5 Apr 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3500.0,3645.0,3530.0
80185,6 Apr 18,Indore,Gautampura,Soyabean,Other,FAQ,3360.0,3760.0,3500.0
80192,6 Apr 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3805.0,3600.0
80213,6 Apr 18,Indore,Mhow,Soyabean,Other,FAQ,3199.0,3860.0,3530.0
80232,6 Apr 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3500.0,3654.0,3531.0
80368,7 Apr 18,Indore,Gautampura,Soyabean,Other,FAQ,3350.0,3700.0,3600.0
80375,7 Apr 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3805.0,3600.0
80397,7 Apr 18,Indore,Mhow,Soyabean,Other,FAQ,3144.0,3763.0,3455.0
80414,7 Apr 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3540.0,3680.0,3600.0
80578,9 Apr 18,Indore,Gautampura,Soyabean,Other,FAQ,3200.0,3750.0,3600.0
80585,9 Apr 18,Indore,Indore,Soyabean,Yellow,FAQ,2050.0,3860.0,3600.0
80608,9 Apr 18,Indore,Mhow,Soyabean,Other,FAQ,3001.0,3826.0,3415.0
80629,9 Apr 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3677.0,3750.0,3700.0
80782,10 Apr 18,Indore,Gautampura,Soyabean,Other,FAQ,3275.0,3760.0,3600.0
80787,10 Apr 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3880.0,3645.0
80805,10 Apr 18,Indore,Mhow,Soyabean,Other,FAQ,3040.0,3772.0,3405.0
80823,10 Apr 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3600.0,3708.0,3640.0
80975,11 Apr 18,Indore,Gautampura,Soyabean,Other,FAQ,2500.0,3660.0,3300.0
80982,11 Apr 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3910.0,3670.0
81004,11 Apr 18,Indore,Mhow,Soyabean,Other,FAQ,3080.0,3831.0,3455.0
81023,11 Apr 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3301.0,3731.0,3650.0
81169,12 Apr 18,Indore,Gautampura,Soyabean,Other,FAQ,3450.0,3650.0,3500.0
81175,12 Apr 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3815.0,3600.0
81197,12 Apr 18,Indore,Mhow,Soyabean,Other,FAQ,3074.0,3765.0,3420.0
81220,12 Apr 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3101.0,3767.0,3643.0
81359,13 Apr 18,Indore,Gautampura,Soyabean,Other,FAQ,3375.0,3700.0,3550.0
81365,13 Apr 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3905.0,3665.0
81405,13 Apr 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3475.0,3750.0,3675.0
81588,16 Apr 18,Indore,Gautampura,Soyabean,Other,FAQ,3500.0,3700.0,3600.0
81728,17 Apr 18,Indore,Gautampura,Soyabean,Other,FAQ,3250.0,3750.0,3517.0
81735,17 Apr 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3735.0,3600.0
81756,17 Apr 18,Indore,Mhow,Soyabean,Other,FAQ,3041.0,3731.0,3385.0
81774,17 Apr 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3301.0,3573.0,3500.0
81876,18 Apr 18,Indore,Gautampura,Soyabean,Other,FAQ,3300.0,3418.0,3350.0
81878,18 Apr 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3755.0,3600.0
81882,18 Apr 18,Indore,Mhow,Soyabean,Other,FAQ,3040.0,3591.0,3315.0
81946,19 Apr 18,Indore,Gautampura,Soyabean,Other,FAQ,3300.0,3590.0,3400.0
81951,19 Apr 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3800.0,3600.0
81967,19 Apr 18,Indore,Mhow,Soyabean,Other,FAQ,3001.0,3700.0,3350.0
82107,20 Apr 18,Indore,Gautampura,Soyabean,Other,FAQ,3390.0,3600.0,3400.0
82145,20 Apr 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3629.0,3733.0,3629.0
82256,21 Apr 18,Indore,Gautampura,Soyabean,Other,FAQ,3315.0,3600.0,3500.0
82281,21 Apr 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3573.0,3573.0,3573.0
82410,23 Apr 18,Indore,Gautampura,Soyabean,Other,FAQ,3275.0,3650.0,3450.0
82416,23 Apr 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3760.0,3600.0
82432,23 Apr 18,Indore,Mhow,Soyabean,Other,FAQ,3085.0,3751.0,3420.0
82448,23 Apr 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3623.0,3661.0,3649.0
82570,24 Apr 18,Indore,Gautampura,Soyabean,Other,FAQ,3235.0,3650.0,3500.0
82573,24 Apr 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3725.0,3600.0
82593,24 Apr 18,Indore,Mhow,Soyabean,Other,FAQ,3130.0,3623.0,3375.0
82605,24 Apr 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3486.0,3611.0,3535.0
82732,25 Apr 18,Indore,Gautampura,Soyabean,Other,FAQ,3400.0,3475.0,3450.0
82739,25 Apr 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3750.0,3600.0
82758,25 Apr 18,Indore,Mhow,Soyabean,Other,FAQ,3020.0,3583.0,3300.0
82774,25 Apr 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3600.0,3650.0,3601.0
82906,26 Apr 18,Indore,Gautampura,Soyabean,Other,FAQ,3350.0,3560.0,3400.0
82913,26 Apr 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3670.0,3500.0
82935,26 Apr 18,Indore,Mhow,Soyabean,Other,FAQ,3075.0,3574.0,3325.0
82953,26 Apr 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2700.0,3550.0,3400.0
83093,27 Apr 18,Indore,Gautampura,Soyabean,Other,FAQ,3300.0,3700.0,3500.0
83099,27 Apr 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3680.0,3600.0
83122,27 Apr 18,Indore,Mhow,Soyabean,Other,FAQ,3070.0,3612.0,3340.0
83141,27 Apr 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3451.0,3451.0,3451.0
83258,28 Apr 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3640.0,3500.0
83356,30 Apr 18,Indore,Mhow,Soyabean,Other,FAQ,3000.0,3630.0,3315.0
83399,1 May 18,Indore,Gautampura,Soyabean,Other,FAQ,3450.0,3550.0,3500.0
83402,1 May 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3700.0,3600.0
83411,1 May 18,Indore,Mhow,Soyabean,Other,FAQ,3075.0,3659.0,3365.0
83423,1 May 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3200.0,3600.0,3500.0
83485,2 May 18,Indore,Gautampura,Soyabean,Other,FAQ,3500.0,3800.0,3600.0
83509,2 May 18,Indore,Mhow,Soyabean,Other,FAQ,3121.0,3700.0,3410.0
83525,2 May 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3501.0,3561.0,3526.0
83668,3 May 18,Indore,Gautampura,Soyabean,Other,FAQ,3500.0,3805.0,3600.0
83693,3 May 18,Indore,Mhow,Soyabean,Other,FAQ,3060.0,3645.0,3355.0
83714,3 May 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3281.0,3571.0,3549.0
83855,4 May 18,Indore,Gautampura,Soyabean,Other,FAQ,3415.0,3833.0,3600.0
83882,4 May 18,Indore,Mhow,Soyabean,Other,FAQ,3050.0,3721.0,3385.0
83901,4 May 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3490.0,3571.0,3490.0
84026,5 May 18,Indore,Gautampura,Soyabean,Other,FAQ,3293.0,3600.0,3400.0
84054,5 May 18,Indore,Mhow,Soyabean,Other,FAQ,3086.0,3595.0,3340.0
84072,5 May 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3472.0,3500.0,3472.0
84166,6 May 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3372.0,3625.0,3390.0
84223,7 May 18,Indore,Gautampura,Soyabean,Other,FAQ,2600.0,3510.0,3400.0
84229,7 May 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3750.0,3600.0
84250,7 May 18,Indore,Mhow,Soyabean,Other,FAQ,3026.0,3554.0,3290.0
84265,7 May 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3372.0,3625.0,3390.0
84398,8 May 18,Indore,Gautampura,Soyabean,Other,FAQ,3000.0,3525.0,3400.0
84405,8 May 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3715.0,3600.0
84428,8 May 18,Indore,Mhow,Soyabean,Other,FAQ,3000.0,3641.0,3320.0
84446,8 May 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3392.0,3591.0,3469.0
84577,9 May 18,Indore,Gautampura,Soyabean,Other,FAQ,3210.0,3600.0,3500.0
84583,9 May 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3800.0,3600.0
84603,9 May 18,Indore,Mhow,Soyabean,Other,FAQ,3099.0,3595.0,3345.0
84623,9 May 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3200.0,3589.0,3475.0
84763,10 May 18,Indore,Gautampura,Soyabean,Other,FAQ,3200.0,3500.0,3400.0
84769,10 May 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3730.0,3600.0
84789,10 May 18,Indore,Mhow,Soyabean,Other,FAQ,2952.0,3700.0,3325.0
84807,10 May 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3525.0,3600.0,3587.0
84938,11 May 18,Indore,Gautampura,Soyabean,Other,FAQ,3500.0,3750.0,3600.0
84944,11 May 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3725.0,3600.0
84967,11 May 18,Indore,Mhow,Soyabean,Other,FAQ,3061.0,3640.0,3350.0
84984,11 May 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3292.0,3650.0,3538.0
85085,12 May 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3720.0,3600.0
85228,14 May 18,Indore,Gautampura,Soyabean,Other,FAQ,3340.0,3694.0,3500.0
85233,14 May 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3880.0,3600.0
85249,14 May 18,Indore,Mhow,Soyabean,Other,FAQ,2980.0,3600.0,3290.0
85266,14 May 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3325.0,3550.0,3463.0
85391,15 May 18,Indore,Gautampura,Soyabean,Other,FAQ,3450.0,3650.0,3550.0
85528,16 May 18,Indore,Gautampura,Soyabean,Other,FAQ,2500.0,3500.0,3200.0
85534,16 May 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3715.0,3600.0
85552,16 May 18,Indore,Mhow,Soyabean,Other,FAQ,3060.0,3625.0,3345.0
85571,16 May 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3339.0,3638.0,3550.0
85722,17 May 18,Indore,Gautampura,Soyabean,Other,FAQ,3200.0,3511.0,3400.0
85728,17 May 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3675.0,3500.0
85747,17 May 18,Indore,Mhow,Soyabean,Other,FAQ,3050.0,3590.0,3320.0
85767,17 May 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3340.0,3550.0,3490.0
85916,18 May 18,Indore,Gautampura,Soyabean,Other,FAQ,3400.0,3550.0,3470.0
85923,18 May 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3790.0,3600.0
85945,18 May 18,Indore,Mhow,Soyabean,Other,FAQ,2975.0,3638.0,3305.0
85968,18 May 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3451.0,3590.0,3541.0
86111,19 May 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3680.0,3500.0
86132,19 May 18,Indore,Mhow,Soyabean,Other,FAQ,3085.0,3621.0,3355.0
86153,19 May 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3350.0,3640.0,3520.0
86305,21 May 18,Indore,Gautampura,Soyabean,Other,FAQ,3400.0,3600.0,3500.0
86312,21 May 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3760.0,3600.0
86330,21 May 18,Indore,Mhow,Soyabean,Other,FAQ,2975.0,3581.0,3280.0
86496,22 May 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3690.0,3500.0
86515,22 May 18,Indore,Mhow,Soyabean,Other,FAQ,3080.0,3628.0,3355.0
86535,22 May 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3490.0,4371.0,3826.0
86675,23 May 18,Indore,Gautampura,Soyabean,Other,FAQ,3200.0,3550.0,3400.0
86680,23 May 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3785.0,3600.0
86700,23 May 18,Indore,Mhow,Soyabean,Other,FAQ,2950.0,3890.0,3420.0
86714,23 May 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3500.0,3645.0,3535.0
86883,24 May 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3400.0,3672.0,3545.0
87010,25 May 18,Indore,Gautampura,Soyabean,Other,FAQ,3320.0,3475.0,3400.0
87017,25 May 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3665.0,3500.0
87032,25 May 18,Indore,Mhow,Soyabean,Other,FAQ,3171.0,3616.0,3395.0
87049,25 May 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3540.0,3641.0,3582.0
87175,26 May 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3655.0,3500.0
87196,26 May 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3550.0,3701.0,3599.0
